param_count_b,architecture_type,precision,model_size_gb,input_tokens,output_tokens,context_length_used,batch_size,kv_cache_gb,device_type,compute_tflops,memory_bandwidth_gbs,vram_or_ram_gb,hw_class,framework,roofline_prefill_ms_per_token,roofline_decode_ms_per_token,available_ram_gb,ram_pressure_ratio,decode_ms_per_token,prefill_ms_per_token,sample_weight,source
3.8,dense,Q6_K,3.1159999999999997,128,256,8192,1,0.5105254399999999,gpu,143.05502774957384,1007.1328706746232,40.0,datacenter_low,transformers,0.15178974172300913,6.0014018434508865,7.842846155992835,2.5169596136048895,10.031862068756105,0.13792199653337808,1.0,synthetic
3.0,dense,fp16,6.0,128,256,8192,1,0.40304639999999997,gpu,58.99963586676908,603.5824094159606,24.0,consumer_flagship,ollama,0.22599009531926945,15.154863694102982,15.186188716981443,2.5310314528302404,13.273334684395644,0.17815061115538675,1.0,synthetic
3.8,dense,int8,3.8,128,256,512,1,0.03190783999999999,cpu,0.3506443040508467,39.878584259858116,16.0,cpu_older,ollama,54.18596503779175,147.82979236059282,11.75267641594806,3.092809583144226,103.28987367671711,51.16020992965962,1.0,synthetic
2.0,dense,fp32,8.0,128,256,16384,1,0.5373952,gpu,9.009226631308113,211.42368971776187,6.0,consumer_low,llama.cpp,1.4799642498722856,73.4190986260546,36.96588697856265,4.620735872320331,61.636407330359695,1.5780847137151088,1.0,synthetic
70.0,dense,fp16,140.0,128,256,16384,1,18.808832,gpu,168.9392580239316,781.4910491608132,40.0,datacenter_low,llama.cpp,2.367714909363085,338.68767524706635,594.2690699611366,4.244779071150975,419.019281560003,1.9656366740803684,1.0,synthetic
3.8,moe,bf16,7.6,128,256,16384,1,1.0210508799999998,gpu,22.63390764517283,319.48167895035454,8.0,consumer_mid,mlx,0.8394485078696591,41.514603415055326,29.296208790890745,3.854764314590888,38.75587396750644,0.4208046823211602,1.0,synthetic
1.0,dense,bf16,2.0,128,256,4096,1,0.0671744,apple,14.410111378063975,395.5041659359777,64.0,apple_max,ollama,0.27758286491033407,6.968908979278613,9.371241026123196,4.685620513061598,8.621932130814303,0.2063840486939294,1.0,synthetic
30.0,dense,Q5_K_M,21.9,128,256,8192,1,4.030463999999999,gpu,25.087580815867494,353.37191595285816,8.0,consumer_mid,llama.cpp,5.979053982962255,112.8924505245162,78.79295440609502,3.5978517993650696,109.33933399999208,4.488866528927314,1.0,synthetic
70.0,moe,int8,70.0,128,256,512,1,0.587776,apple,13.841117266356283,372.30918771392567,64.0,apple_max,transformers,20.229580792628518,252.79267279050922,207.63662477246743,2.966237496749535,241.25232970910926,19.941613234273454,1.0,synthetic
1.0,dense,Q3_K_M,0.49,128,256,512,1,0.0083968,apple,2.7403032062968897,64.48094598442945,16.0,apple_base,transformers,1.824615607685528,11.89133155517697,2.140081720752787,4.367513715822015,18.130490929618418,2.377052479107573,1.0,synthetic
3.8,dense,fp16,7.6,128,256,16384,1,1.0210508799999998,apple,7.996261277429737,131.41141296393405,32.0,apple_pro,transformers,2.1120981797530183,93.7193101698758,32.19602001140272,4.23631842255299,169.67529885773433,2.863491427677277,1.0,synthetic
8.0,dense,fp16,16.0,128,256,8192,1,1.0747904,gpu,63.667361151478744,621.7918635870683,24.0,consumer_flagship,transformers,0.5584581316470935,39.229457866442594,63.00402758391686,3.9377517239948037,31.516883217853056,0.3688314374869086,1.0,synthetic
1.5,moe,Q5_K_M,1.095,128,256,2048,1,0.050380799999999996,gpu,153.18502371010104,861.1461159924185,40.0,datacenter_low,mlx,0.055954742597094834,2.216775950734018,2.9692900108527414,2.711680375207983,2.232175339978115,0.058134124930833544,1.0,synthetic
30.0,dense,Q4_0,17.7,128,256,8192,1,4.030463999999999,gpu,22.013368544653027,313.55020961435486,8.0,consumer_mid,vllm,6.814041190276374,106.6224229862308,45.30670897712433,2.559701072153917,90.61621715206381,5.887595906370239,1.0,synthetic
30.0,dense,Q8_0,31.8,128,256,4096,1,2.0152319999999997,apple,14.032928259122311,360.8048314353706,64.0,apple_max,llama.cpp,8.55131571858441,124.96222908277832,157.31892005308106,4.947135850725819,66.84133281358477,10.501076931309258,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,2048,1,0.10076159999999999,cpu,0.8836116706504157,74.44659300201388,16.0,cpu_modern,vllm,13.580626420616365,35.65440261219471,4.748932620501673,2.5126627621701974,30.866757693912604,17.034856325311477,1.0,synthetic
7.0,moe,Q6_K,5.739999999999999,128,256,512,1,0.0587776,apple,8.404743727818634,169.32191951074137,32.0,apple_pro,vllm,3.7016132934710777,48.92436858698903,16.301239992830094,2.839937280980853,81.540981135532,6.017382695019601,1.0,synthetic
8.0,dense,int8,8.0,128,256,4096,1,0.5373952,cpu,0.16212718199363713,34.794743983382666,8.0,cpu_low,transformers,328.95984915981865,446.1172852625674,28.18264908842692,3.522831136053365,368.620293654149,191.42021196388237,1.0,synthetic
3.0,moe,Q4_0,1.77,128,256,512,1,0.025190399999999998,apple,2.768168759173572,60.14267122467975,16.0,apple_base,mlx,5.418744774967477,45.92132887310229,6.626374955754072,3.743714664267837,31.37015794745935,6.883898209247622,1.0,synthetic
2.0,dense,Q5_K_M,1.46,128,256,8192,1,0.2686976,cpu,0.8963088145822606,76.365467946735,16.0,cpu_modern,mlx,8.925495175151804,30.182884951887214,4.394326738489372,3.009812834581762,25.644163794120914,9.053318805541641,1.0,synthetic
8.0,dense,Q4_K_M,5.04,128,256,8192,1,1.0747904,apple,13.354866046225384,347.6049964567321,64.0,apple_max,ollama,2.3961303609664037,23.4549386509797,20.384321160025813,4.044508166671788,20.177919378185262,3.009970911957756,1.0,synthetic
7.0,dense,int8,7.0,128,256,4096,1,0.4702208,gpu,9.702615221702153,205.73832443647063,6.0,consumer_low,mlx,4.809699818074391,66.01696438213995,21.3262335974029,3.046604799628986,35.587719484994444,3.786969509943082,1.0,synthetic
13.0,dense,Q6_K,10.66,128,256,8192,1,1.7465343999999998,gpu,790.2011202920432,2747.9645558407965,80.0,datacenter,mlx,0.0658060317363025,6.01974498961661,27.11583345597781,2.5436991984969803,6.280673493968097,0.06759470675881271,1.0,synthetic
8.0,dense,Q8_0,8.48,128,256,4096,1,0.5373952,apple,13.049233203150498,428.934477914807,64.0,apple_max,transformers,2.4522513700095563,28.030373446426456,20.515809261372805,2.4193171298788685,37.53351261409438,2.646750820189969,1.0,synthetic
2.0,moe,Q6_K,1.64,128,256,512,1,0.0167936,apple,16.328702903369503,364.1952784057293,64.0,apple_max,mlx,0.4899348127859662,6.065586964783072,7.2877076235384,4.443724160694146,5.601372679679204,0.44521407807108304,1.0,synthetic
1.5,dense,int8,1.5,128,256,2048,1,0.050380799999999996,apple,15.743387493132898,402.7678509722943,64.0,apple_max,vllm,0.38111238782740614,5.132421555021772,4.766002983401859,3.177335322267906,6.381216554366228,0.34560180273114577,1.0,synthetic
13.0,dense,Q3_K_M,6.37,128,256,4096,1,0.8732671999999999,apple,3.284939495524419,66.75835213483245,16.0,apple_base,ollama,19.787274647998707,166.92275413709126,18.499331175276755,2.904133622492426,140.953197155642,10.134445472023286,1.0,synthetic
2.0,dense,Q6_K,1.64,128,256,2048,1,0.0671744,gpu,26.857070351321884,350.2856409597103,8.0,consumer_mid,transformers,0.3723414307364246,7.497944096852786,5.1687448091562,3.1516736641196346,8.136504832002519,0.3486543740440214,1.0,synthetic
1.5,dense,Q8_0,1.59,128,256,512,1,0.012595199999999999,gpu,709.1461008339376,2804.8540832234103,80.0,datacenter,ollama,0.008460879913101339,0.7618198796082618,7.662999229636277,4.819496370840426,0.6106391306375155,0.009221480091512994,1.0,synthetic
1.5,dense,Q4_K_M,0.9450000000000001,128,256,512,1,0.012595199999999999,apple,15.574686238821378,380.1886737588503,64.0,apple_max,ollama,0.3852405055226366,3.3583157209198102,3.6479062630573362,3.8602182677855406,3.654881519362961,0.3401142038031777,1.0,synthetic
8.0,moe,Q4_K_M,5.04,128,256,4096,1,0.5373952,gpu,151.50574913893445,1006.3509974237585,40.0,datacenter_low,llama.cpp,0.3017330099623125,9.236994538151595,14.79323766506869,2.9351662033866446,8.17734732667015,0.34059317197666156,1.0,synthetic
8.0,dense,fp16,16.0,128,256,512,1,0.0671744,gpu,23.113668548608494,375.61436072013106,8.0,consumer_mid,vllm,1.7305777278876877,65.80879868054802,68.59801691555315,4.287376057222072,66.99681676190598,1.4995395067692467,1.0,synthetic
70.0,dense,fp32,280.0,128,256,2048,1,2.351104,apple,3.339089073085574,64.77846767380451,16.0,apple_base,llama.cpp,104.81900672286444,6705.720734759114,685.9306389729701,2.4497522820463216,9250.751061382542,91.72948358971522,1.0,synthetic
1.0,dense,int8,1.0,128,256,512,1,0.0083968,gpu,22.96938546424481,373.3365196812719,8.0,consumer_mid,mlx,0.21768105236351348,4.155445852530446,4.0818453334013,4.0818453334013,5.164566700846736,0.326922221072233,1.0,synthetic
30.0,dense,Q3_K_M,14.7,128,256,2048,1,1.0076159999999998,apple,3.0384519990128367,62.93670080170183,16.0,apple_base,mlx,49.367243599284606,383.96615598048044,69.462669754813,4.725351684000885,294.70005091846417,42.32647626716338,1.0,synthetic
3.0,dense,Q3_K_M,1.47,128,256,8192,1,0.40304639999999997,gpu,153.7526307644754,873.2298825261827,40.0,datacenter_low,transformers,0.1114963500632212,3.57493950043149,3.6162796877419137,2.4600542093482405,4.210324264332828,0.1096525197166891,1.0,synthetic
30.0,dense,fp16,60.0,128,256,2048,1,1.0076159999999998,cpu,0.41034757984201564,45.079497164940285,16.0,cpu_older,llama.cpp,365.543766720277,2082.052300313299,276.9823036099473,4.616371726832455,1979.1006714538487,370.72503686254646,1.0,synthetic
1.5,dense,int8,1.5,128,256,2048,1,0.050380799999999996,cpu,1.1296354847450836,78.30066854989536,16.0,cpu_modern,mlx,5.311447879449339,26.40046934826283,6.182573854410293,4.1217159029401955,29.773957328435156,5.680445573523678,1.0,synthetic
7.0,dense,Q4_K_M,4.41,128,256,16384,1,1.8808832,cpu,0.35830468514971137,46.02989286225198,16.0,cpu_older,vllm,97.68222814439576,210.26079454750968,18.56315723731508,4.209332706874168,150.35322355916028,172.04706512509864,1.0,synthetic
3.0,dense,Q8_0,3.18,128,256,8192,1,0.40304639999999997,gpu,10.172790939876338,225.53411077440657,6.0,consumer_low,ollama,1.9660288035215556,28.88534153797321,15.755385038100673,4.954523596887004,22.55446494081026,1.8932209717790331,1.0,synthetic
70.0,dense,Q3_K_M,34.3,128,256,2048,1,2.351104,gpu,27.5417356483445,310.589581526343,8.0,consumer_mid,vllm,12.707986325510971,181.54605691875528,109.65737822823638,3.1970081116103906,342.46934637999965,14.87105104894252,1.0,synthetic
70.0,dense,bf16,140.0,128,256,4096,1,4.702208,gpu,7.797856424819485,190.11183449875404,6.0,consumer_low,llama.cpp,59.84550641139429,1383.8955598426353,505.70615323392764,3.6121868088137687,1074.522415261307,36.42696680999952,1.0,synthetic
3.0,dense,Q3_K_M,1.47,128,256,16384,1,0.8060927999999999,cpu,0.1688935027385742,36.62990585509587,8.0,cpu_low,transformers,118.41781759335923,112.97737323774277,4.93428111932405,3.3566538226694216,155.20067368166318,92.63591639105147,1.0,synthetic
3.0,dense,Q5_K_M,2.19,128,256,4096,1,0.20152319999999999,gpu,137.6072170322992,887.1586693558272,40.0,datacenter_low,mlx,0.12457818356164684,4.492851321505062,7.654276266898382,3.4951033182184394,4.225137363612922,0.11479138394191671,1.0,synthetic
1.0,dense,Q3_K_M,0.49,128,256,512,1,0.0083968,gpu,146.35164522770464,1012.0083932883871,40.0,datacenter_low,vllm,0.03904490247031395,0.8208047866423415,1.9094285032417098,3.8967928637585914,1.0753487142726426,0.02244888073725085,1.0,synthetic
3.0,moe,fp32,12.0,128,256,512,1,0.025190399999999998,apple,2.5617850109295004,71.3361623891409,16.0,apple_base,llama.cpp,5.855292280969941,259.3396154696025,27.07258805083118,2.2560490042359316,242.47928565605636,4.201275388299506,1.0,synthetic
30.0,dense,fp32,120.0,128,256,4096,1,2.0152319999999997,apple,3.447186826661352,68.04477821075734,16.0,apple_base,mlx,43.51374252183397,2758.708992437941,509.98576934370396,4.249881411197533,2328.8422618184013,45.50684605047386,1.0,synthetic
1.5,moe,Q4_K_M,0.9450000000000001,128,256,16384,1,0.40304639999999997,apple,24.650235304074243,895.5330294657713,128.0,apple_ultra,vllm,0.22127762219145697,1.8816257408230028,1.993618308349349,2.1096490035442845,1.6302292631916286,0.1877967835792388,1.0,synthetic
30.0,dense,Q5_K_M,21.9,128,256,8192,1,4.030463999999999,cpu,0.14874301252994995,39.14696985518534,8.0,cpu_low,ollama,1344.6009772037476,1204.340932547893,72.75811247384159,3.322288240814685,1704.1697476831912,605.4955233663675,1.0,synthetic
3.8,dense,Q6_K,3.1159999999999997,128,256,512,1,0.03190783999999999,gpu,63.06487968706885,712.5244695747258,24.0,consumer_flagship,llama.cpp,0.2678018093857059,6.311377913356528,14.287971985234359,4.585356863040552,5.793184404937158,0.23956264056958768,1.0,synthetic
8.0,dense,Q8_0,8.48,128,256,8192,1,1.0747904,apple,17.007519579601347,384.79711795357036,64.0,apple_max,mlx,1.8815206914934548,33.107629810446,27.358197312735573,3.226202513294289,40.77502383653078,1.2637943990274982,1.0,synthetic
3.8,moe,Q8_0,4.028,128,256,4096,1,0.25526271999999994,cpu,0.8576159066981034,68.87775584331702,16.0,cpu_modern,ollama,17.723551861953375,82.91525892613879,8.383427973412093,2.0812879775104505,104.76698647816548,25.954912479541516,1.0,synthetic
13.0,dense,fp32,52.0,128,256,16384,1,3.4930687999999996,gpu,59.57845715769251,643.525707283495,24.0,consumer_flagship,vllm,0.9697763341680924,123.1898146013068,131.85296728047604,2.535633986163001,126.26878111523608,0.9325865085527306,1.0,synthetic
13.0,dense,Q6_K,10.66,128,256,16384,1,3.4930687999999996,gpu,9.412414491200062,184.29096686280357,6.0,consumer_low,vllm,9.207697636742818,139.6316531498439,44.41809648074398,4.166800795566978,131.48944166163386,8.228416510316544,1.0,synthetic
0.5,dense,int8,0.5,128,256,4096,1,0.0335872,apple,29.881141391660915,879.2527674960778,128.0,apple_ultra,mlx,0.06084713412885987,0.7585804954580087,1.3074764431237313,2.6149528862474627,1.1448721248071938,0.044980898043400996,1.0,synthetic
8.0,moe,Q4_K_M,5.04,128,256,512,1,0.0671744,gpu,23.448607976957597,391.61526094471753,8.0,consumer_mid,ollama,1.705858191637946,20.063547487043788,16.45193920495857,3.264273651777494,21.76793175305327,1.1720264385519186,1.0,synthetic
2.0,dense,bf16,4.0,128,256,4096,1,0.1343488,apple,3.3534045399692767,74.47584865946419,16.0,apple_base,mlx,2.982044033402429,85.40401660231817,12.556308898007202,3.1390772245018006,62.61581141734298,2.3343123709063778,1.0,synthetic
1.0,moe,int8,1.0,128,256,512,1,0.0083968,gpu,66.76075137903874,651.293364572804,24.0,consumer_flagship,vllm,0.06657271454616813,2.2118555715483956,3.6561415425559405,3.6561415425559405,1.6059644029677382,0.11270040973855101,1.0,synthetic
1.5,dense,Q4_K_M,0.9450000000000001,128,256,4096,1,0.10076159999999999,apple,7.84670366992476,140.75095917938629,32.0,apple_pro,mlx,0.8496136654451477,10.614102749759013,4.157589650610639,4.3995657678419455,13.533109487764818,0.8417594290750829,1.0,synthetic
8.0,dense,Q4_K_M,5.04,128,256,2048,1,0.2686976,gpu,63.54166333715005,599.7185547472246,24.0,consumer_flagship,vllm,0.5595628708505616,12.645687971889137,19.65819068377135,3.9004346594784423,13.657198257415455,0.3349915720162301,1.0,synthetic
2.0,moe,Q3_K_M,0.98,128,256,16384,1,0.5373952,gpu,60.27880986594744,624.264775555293,24.0,consumer_flagship,llama.cpp,0.1474629128985239,3.472416694732167,2.7605835399669445,2.816921979558107,2.5161726578271284,0.1519910948875861,1.0,synthetic
7.0,dense,Q6_K,5.739999999999999,128,256,16384,1,1.8808832,gpu,21.387930074106,393.50137468885237,8.0,consumer_mid,transformers,1.6364369940770425,29.79515815307732,16.199230900233687,2.822165662061618,31.290270919985026,1.2201935339169372,1.0,synthetic
3.0,moe,Q3_K_M,1.47,128,256,16384,1,0.8060927999999999,gpu,25.406335018868447,365.8991407769457,8.0,consumer_mid,vllm,0.5904039283454301,9.570072297338013,2.988491604383899,2.0329874859754415,8.510952214899481,0.6915172874743829,1.0,synthetic
13.0,dense,Q4_K_M,8.19,128,256,4096,1,0.8732671999999999,gpu,133.6598533530963,1008.0050332989883,40.0,datacenter_low,transformers,0.5557818030031036,14.985486018751702,31.13469926085486,3.80155058130096,15.97603149498034,0.7463413518598729,1.0,synthetic
7.0,moe,Q4_K_M,4.41,128,256,4096,1,0.4702208,gpu,734.6577016547136,2256.528458967587,80.0,datacenter,llama.cpp,0.03811298777231072,2.883615777504419,13.888922728740853,3.1494155847484926,2.7718628757365544,0.04854703320467656,1.0,synthetic
30.0,dense,Q5_K_M,21.9,128,256,2048,1,1.0076159999999998,gpu,9.05107780426366,172.8179580065033,6.0,consumer_low,vllm,22.096815906917367,241.0062668806882,49.23987248268081,2.2483960037753796,274.3041951709581,17.773531879374346,1.0,synthetic
8.0,dense,Q5_K_M,5.84,128,256,8192,1,1.0747904,apple,15.464184492598747,369.4418931617585,64.0,apple_max,llama.cpp,2.0692976092800364,24.955806864319303,17.91138599246591,3.0670181493948476,17.049190502426764,1.6285295910059996,1.0,synthetic
1.5,moe,Q4_0,0.885,128,256,16384,1,0.40304639999999997,cpu,0.42628550862210945,42.26114316091286,16.0,cpu_older,transformers,17.59384226839516,46.8896413570428,3.5320469440378313,3.991013496087945,36.9825826366677,38.755147634692776,1.0,synthetic
1.0,dense,Q4_0,0.59,128,256,8192,1,0.1343488,gpu,169.6573382696141,962.7944662467675,40.0,datacenter_low,ollama,0.03368133540563245,1.2539000194986356,1.2710236898671232,2.154277440452751,1.4595824852954276,0.021352948720349558,1.0,synthetic
70.0,dense,bf16,140.0,128,256,512,1,0.587776,gpu,64.9291418204241,720.3369982725468,24.0,consumer_flagship,vllm,4.791548176804148,278.813500461086,324.77126631618415,2.3197947594013155,371.6161373803786,3.880254102604064,1.0,synthetic
3.8,moe,Q3_K_M,1.8619999999999999,128,256,8192,1,0.5105254399999999,gpu,21.813533363018564,373.9598194013783,8.0,consumer_mid,ollama,0.8710189075654992,9.760511555237116,6.152945513440526,3.3044820158112387,15.992208756252646,0.8587555348109629,1.0,synthetic
13.0,moe,Q5_K_M,9.49,128,256,4096,1,0.8732671999999999,apple,7.391364879773856,164.35960429533898,32.0,apple_pro,vllm,7.8169294463982055,90.07485441476734,26.72797205693704,2.816435411689888,105.50337839764777,10.465228165914233,1.0,synthetic
30.0,moe,fp16,60.0,128,256,2048,1,1.0076159999999998,cpu,0.41082768002429043,43.12314760869036,16.0,cpu_older,transformers,365.11658608575544,2176.5078843715046,217.54217052810446,3.6257028421350745,1564.9982913766619,341.1571258621926,1.0,synthetic
1.0,dense,Q5_K_M,0.73,128,256,512,1,0.0083968,apple,16.67825626144384,427.8669863691473,64.0,apple_max,ollama,0.23983322580592845,2.301016666467584,2.976085676294097,4.076829693553558,2.6466605252422872,0.33168244060857244,1.0,synthetic
3.0,dense,fp32,12.0,128,256,512,1,0.025190399999999998,apple,16.571380432043934,369.9601610631023,64.0,apple_max,transformers,0.7241400346343931,43.33868585721918,59.556048287879285,4.9630040239899404,29.589149066121323,0.7116692873770324,1.0,synthetic
3.8,dense,Q6_K,3.1159999999999997,128,256,8192,1,0.5105254399999999,gpu,28.3304450476496,301.6398151936931,8.0,consumer_mid,llama.cpp,0.6706566016892244,18.496463751344198,7.920018326250313,2.5417260353820006,20.593677681414224,0.7137719697030002,1.0,synthetic
30.0,dense,bf16,60.0,128,256,2048,1,1.0076159999999998,gpu,66.32493199577627,787.2525424934888,24.0,consumer_flagship,llama.cpp,2.0103048630615157,110.7061996482253,294.7904841297662,4.913174735496103,123.78420596280085,1.885710496201669,1.0,synthetic
